Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,name
28/01/2022,2421.646973,2548.778564,2367.83374,2547.092041,14666227351,0,0,ETH,Ethereum
29/01/2022,2546.590576,2627.609375,2526.989746,2597.084717,11172062661,0,0,ETH,Ethereum
30/01/2022,2598.564941,2631.408447,2550.460938,2603.466553,9501221177,0,0,ETH,Ethereum
31/01/2022,2603.263428,2697.735352,2489.072266,2688.278809,13778234614,0,0,ETH,Ethereum
01/02/2022,2687.898926,2802.31543,2682.621826,2792.117188,13194846235,0,0,ETH,Ethereum
02/02/2022,2791.958984,2802.212158,2630.120361,2682.854004,13876301217,0,0,ETH,Ethereum
03/02/2022,2682.226074,2712.482666,2587.783447,2679.162598,12755505065,0,0,ETH,Ethereum
04/02/2022,2681.057617,2983.586914,2675.443848,2983.586914,18987223729,0,0,ETH,Ethereum
05/02/2022,2984.446045,3054.130127,2966.781006,3014.648193,13102093957,0,0,ETH,Ethereum
06/02/2022,3014.959717,3061.26123,2965.429932,3057.476074,9466018022,0,0,ETH,Ethereum
07/02/2022,3057.422119,3182.52832,3002.927002,3142.470703,15197063785,0,0,ETH,Ethereum
08/02/2022,3143.008545,3219.472656,3038.37793,3122.608643,17136080906,0,0,ETH,Ethereum
09/02/2022,3121.182617,3263.155762,3063.160156,3239.457031,13951308490,0,0,ETH,Ethereum
10/02/2022,3240.113037,3271.316162,3070.378174,3077.482178,18629485080,0,0,ETH,Ethereum
11/02/2022,3077.413086,3127.450684,2888.707764,2927.383545,16043881065,0,0,ETH,Ethereum
12/02/2022,2927.386475,2980.079346,2870.177002,2917.362793,11254355757,0,0,ETH,Ethereum
13/02/2022,2916.789551,2947.776611,2845.397705,2883.463379,9054963563,0,0,ETH,Ethereum
14/02/2022,2880.187744,2957.963623,2840.257568,2933.479004,12164552172,0,0,ETH,Ethereum
15/02/2022,2933.729004,3185.520752,2917.857178,3179.877197,13921257873,0,0,ETH,Ethereum
16/02/2022,3180.446777,3181.616943,3055.168213,3127.830078,12352406833,0,0,ETH,Ethereum
17/02/2022,3126.858398,3154.615234,2861.852051,2881.481934,15860206214,0,0,ETH,Ethereum
18/02/2022,2884.340576,2937.308594,2761.643311,2785.727539,15748173433,0,0,ETH,Ethereum
19/02/2022,2784.872803,2826.3479,2707.378418,2763.701172,9774183169,0,0,ETH,Ethereum
20/02/2022,2763.756592,2763.756592,2585.946289,2628.648438,11641437834,0,0,ETH,Ethereum
21/02/2022,2627.665527,2752.458496,2568.254395,2573.816162,18646392740,0,0,ETH,Ethereum
22/02/2022,2572.898682,2648.916748,2510.678711,2639.299316,16360200507,0,0,ETH,Ethereum
23/02/2022,2639.447021,2741.368408,2587.412842,2590.359619,13382637240,0,0,ETH,Ethereum
24/02/2022,2588.16626,2689.047607,2308.914795,2598.067139,29312342666,0,0,ETH,Ethereum
25/02/2022,2598.436279,2821.972412,2579.208008,2764.535645,17208902048,0,0,ETH,Ethereum
26/02/2022,2764.989502,2849.424072,2745.009033,2781.111816,11724648351,0,0,ETH,Ethereum
27/02/2022,2780.504395,2831.125488,2581.615723,2621.801758,16150857254,0,0,ETH,Ethereum
28/02/2022,2621.172119,2929.18042,2586.388184,2919.201172,19266124733,0,0,ETH,Ethereum
01/03/2022,2919.775879,3029.651611,2868.938965,2972.485107,18757425786,0,0,ETH,Ethereum
30/09/2021,1.000381947,1.000516057,0.999536991,1.000154972,65935536533,0,0,USDT,Tether
01/10/2021,1.000115037,1.000414014,0.99979502,1.000177979,81411630527,0,0,USDT,Tether
02/10/2021,1.00010705,1.000553966,1.00000298,1.000283957,67747297412,0,0,USDT,Tether
03/10/2021,1.000422001,1.000609994,0.999723017,1.000200987,61784201197,0,0,USDT,Tether
04/10/2021,1.000259042,1.000584006,0.999391019,0.999837995,74166327976,0,0,USDT,Tether
05/10/2021,0.999858022,1.001039028,0.999486029,1.000440001,76210707722,0,0,USDT,Tether
06/10/2021,1.000455976,1.001198053,0.999342978,1.000316978,96553805180,0,0,USDT,Tether
07/10/2021,1.000476956,1.001149058,0.999554992,1.000375032,91580420731,0,0,USDT,Tether
08/10/2021,1.000406027,1.000465989,0.999790013,1.000115991,79865522045,0,0,USDT,Tether
09/10/2021,1.000004053,1.000409961,0.999915004,1.000046015,67391135102,0,0,USDT,Tether
10/10/2021,1.000128031,1.001126051,0.999466002,1.001018047,69927661418,0,0,USDT,Tether
11/10/2021,1.000952005,1.001145005,0.999827981,1.000695944,75741431317,0,0,USDT,Tether
12/10/2021,1.000619054,1.001031995,0.999979019,1.000095963,73275476508,0,0,USDT,Tether
13/10/2021,0.999920011,1.000756979,0.999485016,1.000097036,78117249743,0,0,USDT,Tether
14/10/2021,1.000061989,1.000298023,0.999683022,1.000033975,68955958208,0,0,USDT,Tether
15/10/2021,0.999976993,1.000589013,0.998966992,0.999152005,89456766433,0,0,USDT,Tether
16/10/2021,0.999135017,1.000177026,0.999026,1.000040054,65419462010,0,0,USDT,Tether
17/10/2021,1.000010014,1.000681043,0.999472976,1.000280023,57600914728,0,0,USDT,Tether
18/10/2021,1.000329971,1.000568032,0.999346972,1.000018954,66503250420,0,0,USDT,Tether
19/10/2021,1.000059009,1.000602961,0.999477983,1.000116944,62387883982,0,0,USDT,Tether
20/10/2021,1.000136971,1.00068903,0.999611974,0.999939978,70187915900,0,0,USDT,Tether
21/10/2021,0.999876976,1.000435948,0.999381006,1.000022054,84189482202,0,0,USDT,Tether
22/10/2021,1.000023961,1.000445008,0.999579012,0.999879003,73919161798,0,0,USDT,Tether
23/10/2021,0.999924004,1.000920057,0.999803007,1.000823021,55395032239,0,0,USDT,Tether
24/10/2021,1.000856042,1.001093984,0.999118984,1.000223041,66669467996,0,0,USDT,Tether
25/10/2021,1.000218987,1.000982046,0.999150991,0.999374986,66194185821,0,0,USDT,Tether
26/10/2021,0.999450982,1.000759959,0.999347985,1.000228047,77630649473,0,0,USDT,Tether
27/10/2021,1.000239015,1.001575947,0.999581993,1.000790954,1.2407E+11,0,0,USDT,Tether
28/10/2021,1.000800967,1.001067042,1.000282049,1.00048399,1.2166E+11,0,0,USDT,Tether
29/10/2021,1.000427961,1.000967026,0.999472976,1.000048995,87302831458,0,0,USDT,Tether
30/10/2021,1.000072002,1.001101971,0.999579012,1.000517964,86474453142,0,0,USDT,Tether
31/10/2021,1.000383973,1.001667976,0.999440014,1.000375986,91561112863,0,0,USDT,Tether
01/11/2021,1.000381947,1.001335025,0.999839008,1.00029099,87025283378,0,0,USDT,Tether
02/11/2021,1.000368953,1.001410007,0.999916017,1.000815034,1.49878E+11,0,0,USDT,Tether
03/11/2021,1.000821948,1.001427054,1.000257015,1.000677943,89436836448,0,0,USDT,Tether
04/11/2021,1.000648022,1.001284003,1.000496984,1.000856996,87280485610,0,0,USDT,Tether
05/11/2021,1.000975013,1.00189805,1.000702977,1.001553059,76677676369,0,0,USDT,Tether
06/11/2021,1.001544952,1.001667976,1.000615001,1.001453996,65151095549,0,0,USDT,Tether
07/11/2021,1.001315951,1.001958966,1.000630975,1.001517057,55905241687,0,0,USDT,Tether
08/11/2021,1.001423001,1.001587033,1.000154018,1.000442982,82548510715,0,0,USDT,Tether
09/11/2021,1.000522017,1.001227975,1.000121951,1.000201941,93002275939,0,0,USDT,Tether
10/11/2021,1.00010097,1.00198698,0.998028994,1.000097036,1.13809E+11,0,0,USDT,Tether
11/11/2021,1.000357032,1.001996994,0.998040974,1.000643969,83970826408,0,0,USDT,Tether
12/11/2021,1.001448035,1.001994014,0.998089015,1.000113964,82883678293,0,0,USDT,Tether
13/11/2021,0.999110997,1.001992941,0.998028994,1.000848055,65797472687,0,0,USDT,Tether
14/11/2021,1.000841975,1.001952052,0.998090982,1.000367045,54429579952,0,0,USDT,Tether
15/11/2021,1.000259995,1.001988053,0.998157978,1.001502037,64113625426,0,0,USDT,Tether
16/11/2021,1.001456976,1.033018947,0.998160005,1.000674963,98954557342,0,0,USDT,Tether
17/11/2021,1.000488997,1.020046949,0.998016,1.000062943,84478860409,0,0,USDT,Tether
18/11/2021,1.000169039,1.001963973,0.998103023,0.999970019,95287465626,0,0,USDT,Tether
19/11/2021,1.000069976,1.001999021,0.998040974,1.000820041,82193745588,0,0,USDT,Tether
20/11/2021,1.00067997,1.001999974,0.99841398,1.000362039,72417177800,0,0,USDT,Tether
21/11/2021,0.999638021,1.001999021,0.998094022,1.00087297,69057268195,0,0,USDT,Tether
22/11/2021,1.001288056,1.001986027,0.998080015,1.000450969,79375135623,0,0,USDT,Tether
23/11/2021,1.000506997,1.002514005,0.998044014,1.000125051,84196469142,0,0,USDT,Tether
24/11/2021,0.999985993,1.001991987,0.998046994,1.000697017,84317323264,0,0,USDT,Tether
25/11/2021,0.999482989,1.001989961,0.998292983,0.999601007,91394294449,0,0,USDT,Tether
26/11/2021,1.00098598,1.00198102,0.998260975,1.000367045,1.0674E+11,0,0,USDT,Tether
27/11/2021,1.000287056,1.001999021,0.998305023,1.00109899,73666340601,0,0,USDT,Tether
28/11/2021,1.001281023,1.001999021,0.998538971,1.000125051,73452340871,0,0,USDT,Tether
29/11/2021,0.999929011,1.001966953,0.99810499,1.000525951,73041134842,0,0,USDT,Tether
30/11/2021,1.000583053,1.001924992,0.99842298,1.000285983,87396693339,0,0,USDT,Tether
01/12/2021,1.000448942,1.001976013,0.998472989,1.000254989,80908197091,0,0,USDT,Tether
02/12/2021,1.000234008,1.001999021,0.998171985,1.000174046,77139535799,0,0,USDT,Tether
03/12/2021,0.999993026,1.001992941,0.998440981,1.000617027,92639344690,0,0,USDT,Tether
04/12/2021,1.000504971,1.001996994,0.998766005,1.000007033,1.38598E+11,0,0,USDT,Tether
05/12/2021,0.999861002,1.001996994,0.998547018,1.000630021,82054153191,0,0,USDT,Tether
06/12/2021,1.000632048,1.001952052,0.998272002,1.001361966,93691250219,0,0,USDT,Tether
07/12/2021,1.001240015,1.001994014,0.999267995,1.000972033,76247192218,0,0,USDT,Tether
08/12/2021,1.000941038,1.001984954,0.99801302,0.999365985,69621457268,0,0,USDT,Tether
09/12/2021,0.998969972,1.001976013,0.998138011,1.00088203,69831553004,0,0,USDT,Tether
10/12/2021,1.00059104,1.001984954,0.998025,1.001739979,68959994142,0,0,USDT,Tether
11/12/2021,1.001641035,1.00199604,0.998045981,1.000555992,57132834419,0,0,USDT,Tether
12/12/2021,1.000959039,1.001939058,0.998072028,1.001050949,46141935617,0,0,USDT,Tether
13/12/2021,1.000617027,1.001994014,0.998089015,1.000131011,66458705759,0,0,USDT,Tether
14/12/2021,1.000380039,1.001999021,0.998180985,1.000648022,72787499023,0,0,USDT,Tether
15/12/2021,1.000463009,1.00120604,0.998095989,1.000401974,77440719349,0,0,USDT,Tether
16/12/2021,1.000229955,1.001999021,0.998516023,1.000259995,60612599459,0,0,USDT,Tether
17/12/2021,1.000092983,1.00199604,0.998151004,1.000838041,69599166416,0,0,USDT,Tether
18/12/2021,1.000355959,1.00196898,0.998198986,1.000182986,55813387710,0,0,USDT,Tether
19/12/2021,1.000040054,1.001958013,0.998261988,0.999988019,49752180810,0,0,USDT,Tether
20/12/2021,1.000079036,1.001996994,0.998072982,0.998970985,66647887174,0,0,USDT,Tether
21/12/2021,0.998880029,1.001957059,0.998019993,1.000396967,55687834682,0,0,USDT,Tether
22/12/2021,1.000543952,1.001988053,0.998028994,1.000331998,57931430463,0,0,USDT,Tether
23/12/2021,1.000470042,1.00198698,0.998214006,1.000388026,69151777565,0,0,USDT,Tether
24/12/2021,1.000280023,1.001997948,0.99812299,1.001201987,60467261268,0,0,USDT,Tether
25/12/2021,1.001027942,1.001997948,0.998026013,0.999922991,48124514320,0,0,USDT,Tether
26/12/2021,0.999989986,1.001966,0.998135984,1.000448942,50593058831,0,0,USDT,Tether
27/12/2021,1.000329018,1.001996994,0.998009026,0.999943972,54788742594,0,0,USDT,Tether
28/12/2021,0.999571025,1.001996994,0.998493016,1.001168013,74531099414,0,0,USDT,Tether
29/12/2021,1.001253009,1.00198102,0.998044014,1.00029397,63544101067,0,0,USDT,Tether
30/12/2021,1.00019896,1.001955986,0.998300016,1.001036048,54862404131,0,0,USDT,Tether
31/12/2021,1.000954986,1.000954986,0.999559999,1.000188947,57299598140,0,0,USDT,Tether
01/01/2022,1.000092983,1.000746965,1.000030041,1.000499964,43336209524,0,0,USDT,Tether
02/01/2022,1.000491023,1.000849962,1.000159979,1.000460029,43202922802,0,0,USDT,Tether
03/01/2022,1.000452995,1.000727057,1.000040054,1.000164986,54125933259,0,0,USDT,Tether
04/01/2022,1.000161052,1.000537992,0.999978006,1.00020802,60765931554,0,0,USDT,Tether
05/01/2022,1.00020504,1.000625968,0.999952018,1.000121951,77225535519,0,0,USDT,Tether
06/01/2022,1.000123024,1.000597954,0.999980986,1.000195026,71751236899,0,0,USDT,Tether
07/01/2022,1.00020802,1.000627995,0.999845028,1.000252008,82344370614,0,0,USDT,Tether
08/01/2022,1.000259995,1.000444055,0.999879003,1.000097036,62394894090,0,0,USDT,Tether
09/01/2022,1.000097036,1.000313997,1.000007987,1.000257015,49109221960,0,0,USDT,Tether
10/01/2022,1.000255942,1.000303984,1.000020027,1.00018096,68455690767,0,0,USDT,Tether
11/01/2022,1.000179052,1.000519991,1.000018954,1.000362039,59061400900,0,0,USDT,Tether
12/01/2022,1.000368953,1.000712991,1.000210047,1.000290036,62300703831,0,0,USDT,Tether
13/01/2022,1.000287056,1.000763059,1.000262022,1.000404954,63231903910,0,0,USDT,Tether
14/01/2022,1.000411034,1.000756979,1.000162005,1.000283003,60503324000,0,0,USDT,Tether
15/01/2022,1.000301003,1.000939965,1.000221968,1.000641942,41922988280,0,0,USDT,Tether
16/01/2022,1.000727057,1.000818014,1.000242949,1.000416994,41551382127,0,0,USDT,Tether
17/01/2022,1.000434041,1.000648975,1.000218034,1.000367999,51430977642,0,0,USDT,Tether
18/01/2022,1.000350952,1.000996947,1.000174046,1.000419974,52799723207,0,0,USDT,Tether
19/01/2022,1.000412941,1.001041055,1.00019002,1.00048995,50127231375,0,0,USDT,Tether
20/01/2022,1.000480056,1.000890017,1.000071049,1.000257015,38591713522,0,0,USDT,Tether
21/01/2022,1.000249982,1.000720024,1.000012994,1.000177026,86570105642,0,0,USDT,Tether
22/01/2022,1.000182033,1.000941038,1.000072956,1.000157952,90441827607,0,0,USDT,Tether
23/01/2022,1.000154972,1.001008034,1.00010705,1.000491023,57296666670,0,0,USDT,Tether
24/01/2022,1.000498056,1.001062036,1.000108004,1.000439048,88845381041,0,0,USDT,Tether
25/01/2022,1.000442028,1.000902057,1.000169039,1.000604033,58560287216,0,0,USDT,Tether
26/01/2022,1.000594974,1.001116991,1.000290036,1.000630021,70750980627,0,0,USDT,Tether
27/01/2022,1.000632048,1.000859022,1.000206947,1.000344038,53950927548,0,0,USDT,Tether
28/01/2022,1.000342965,1.000723004,1.000151038,1.000344992,50688257403,0,0,USDT,Tether
29/01/2022,1.000339985,1.000633001,1.000193954,1.000362039,39357192812,0,0,USDT,Tether
30/01/2022,1.000455022,1.000607014,1.000234008,1.000341058,35043713256,0,0,USDT,Tether
31/01/2022,1.000344038,1.00067699,1.000265002,1.000484943,45082693892,0,0,USDT,Tether
01/02/2022,1.000504971,1.000741005,1.000354052,1.000426054,43193864245,0,0,USDT,Tether
02/02/2022,1.000427008,1.000663996,1.000308037,1.000380039,44198324772,0,0,USDT,Tether
03/02/2022,1.000380039,1.000761986,1.00028801,1.000386,41979444063,0,0,USDT,Tether
04/02/2022,1.000386953,1.000993967,1.000277996,1.000563025,59154422463,0,0,USDT,Tether
05/02/2022,1.000563979,1.000807047,1.000378013,1.000594974,50686325002,0,0,USDT,Tether
06/02/2022,1.000586987,1.000828981,1.000362992,1.000679016,40572292703,0,0,USDT,Tether
07/02/2022,1.00067699,1.000852942,1.000396967,1.000555038,64635714287,0,0,USDT,Tether
08/02/2022,1.000553966,1.000990987,1.000491977,1.000619054,72230569455,0,0,USDT,Tether
09/02/2022,1.000604987,1.000998974,1.000545025,1.000743985,53386706331,0,0,USDT,Tether
10/02/2022,1.000730038,1.001054049,1.000506997,1.000725985,77334791717,0,0,USDT,Tether
11/02/2022,1.000730038,1.002683043,1.000504017,1.000722051,66753002645,0,0,USDT,Tether
12/02/2022,1.000720024,1.001073003,1.00047195,1.000601053,49138854287,0,0,USDT,Tether
13/02/2022,1.000597,1.000864029,1.000416994,1.000455976,41277090178,0,0,USDT,Tether
14/02/2022,1.000444055,1.000864983,1.000326037,1.000512958,48318327792,0,0,USDT,Tether
15/02/2022,1.000512958,1.000740051,1.000363946,1.00058496,53542330209,0,0,USDT,Tether
16/02/2022,1.00059998,1.000699043,1.000339985,1.000396967,48729582312,0,0,USDT,Tether
17/02/2022,1.000403047,1.000601053,1.000324965,1.000514984,59426477844,0,0,USDT,Tether
18/02/2022,1.000504017,1.00070703,1.000401974,1.000558972,52679060916,0,0,USDT,Tether
19/02/2022,1.000545979,1.000769973,1.000406981,1.000576019,37278604791,0,0,USDT,Tether
20/02/2022,1.00058496,1.00079,1.00031805,1.000408053,45611091002,0,0,USDT,Tether
21/02/2022,1.000401974,1.000874043,1.000319004,1.00050199,72043746349,0,0,USDT,Tether
22/02/2022,1.000458956,1.000844002,1.000347018,1.00070405,60539262856,0,0,USDT,Tether
23/02/2022,1.000712037,1.000960946,1.000452995,1.000498056,54845607157,0,0,USDT,Tether
24/02/2022,1.000581026,1.001024961,1.000298977,1.000635982,1.07952E+11,0,0,USDT,Tether
25/02/2022,1.000640988,1.001106977,1.000339985,1.000473976,66025345539,0,0,USDT,Tether
26/02/2022,1.000486016,1.000722051,1.00029099,1.000396967,46708690534,0,0,USDT,Tether
27/02/2022,1.000393033,1.00079,1.000265956,1.000491023,57257598779,0,0,USDT,Tether
28/02/2022,1.000506997,1.001013994,1.000223041,1.000350952,72330789600,0,0,USDT,Tether
01/03/2022,1.000359058,1.000605941,1.000180006,1.000452042,75388694286,0,0,USDT,Tether
30/09/2021,367.7860107,388.2687683,366.6442566,387.0573425,1796235646,0,0,BNB,Binance Coin
01/10/2021,387.6359863,423.3442688,382.1313782,421.6431885,2162493378,0,0,BNB,Binance Coin
02/10/2021,421.4770813,438.1070251,411.0383301,428.0983276,1740937420,0,0,BNB,Binance Coin
03/10/2021,427.3511047,437.1003723,421.9388733,430.5088196,1470899248,0,0,BNB,Binance Coin
04/10/2021,430.5845032,430.7255859,411.9521484,425.7489014,1647171955,0,0,BNB,Binance Coin
05/10/2021,426.2142029,443.9142456,424.1143494,442.7061462,1526827785,0,0,BNB,Binance Coin
06/10/2021,442.40625,442.4793091,415.6677246,435.4013672,2006344571,0,0,BNB,Binance Coin
07/10/2021,434.9619141,449.9358826,424.3091736,438.7617493,1962989705,0,0,BNB,Binance Coin
08/10/2021,438.4752502,441.5137939,416.7060242,419.1020508,2678048368,0,0,BNB,Binance Coin
09/10/2021,418.7559814,425.974823,416.8238525,421.549469,1404867667,0,0,BNB,Binance Coin
10/10/2021,421.7956848,422.050415,402.8292542,405.0693054,1437068558,0,0,BNB,Binance Coin
11/10/2021,404.5274658,423.5501099,401.2212524,413.4562073,1473121389,0,0,BNB,Binance Coin
12/10/2021,413.4867554,443.8675232,392.5707703,443.8675232,3142304145,0,0,BNB,Binance Coin
13/10/2021,444.4056396,471.6569214,434.4466248,470.7496948,5149146903,0,0,BNB,Binance Coin
14/10/2021,470.5386658,482.6448669,461.8553467,472.0223999,2486819344,0,0,BNB,Binance Coin
15/10/2021,472.6004028,476.7559509,453.9000854,473.7026367,2804538828,0,0,BNB,Binance Coin
16/10/2021,473.9946899,483.5578003,463.5114746,465.6424561,1904086807,0,0,BNB,Binance Coin
17/10/2021,465.7221069,472.2980042,455.4051819,470.6255493,1646437501,0,0,BNB,Binance Coin
18/10/2021,470.9144287,487.4996948,467.5847778,485.1110229,1999805026,0,0,BNB,Binance Coin
19/10/2021,485.0994263,497.2583313,481.9736328,488.1488647,1844483840,0,0,BNB,Binance Coin
20/10/2021,488.053833,505.2679443,482.2460327,501.0203247,1890415594,0,0,BNB,Binance Coin
21/10/2021,501.3478394,504.6486206,467.4223633,471.2569275,3081793454,0,0,BNB,Binance Coin
22/10/2021,470.9593811,498.0141907,470.9593811,478.643158,1962748496,0,0,BNB,Binance Coin
23/10/2021,478.9422607,485.9064331,473.1125793,485.9064331,1170864603,0,0,BNB,Binance Coin
24/10/2021,485.9901428,486.8027039,468.1982117,476.6331177,1246191889,0,0,BNB,Binance Coin
25/10/2021,475.9242554,488.8943176,474.8721619,484.6450806,1337787876,0,0,BNB,Binance Coin
26/10/2021,484.7068787,489.7741699,475.2862854,478.0250549,1486193826,0,0,BNB,Binance Coin
27/10/2021,478.1210632,486.167511,440.4450073,449.0079956,2340091135,0,0,BNB,Binance Coin
28/10/2021,448.8858337,494.9148865,447.6197205,492.0155334,2626956133,0,0,BNB,Binance Coin
29/10/2021,492.4325562,533.4754028,488.8721619,529.6221313,2667451365,0,0,BNB,Binance Coin
30/10/2021,529.8226929,539.9388428,511.9313049,527.9212036,2194893915,0,0,BNB,Binance Coin
31/10/2021,528.5473022,534.7709351,510.5654602,524.3644409,2076289915,0,0,BNB,Binance Coin
01/11/2021,524.7382202,552.0736694,512.1762695,551.2559204,2535579529,0,0,BNB,Binance Coin
02/11/2021,551.7475586,564.0227051,538.3999634,554.4476318,2401108112,0,0,BNB,Binance Coin
03/11/2021,554.557373,570.2593384,538.5310059,568.5787964,2567651316,0,0,BNB,Binance Coin
04/11/2021,568.578125,569.1212769,544.8768311,559.7373047,2260479871,0,0,BNB,Binance Coin
05/11/2021,559.3905029,615.5808716,555.0560913,608.6480713,3675930507,0,0,BNB,Binance Coin
06/11/2021,608.2634888,636.1139526,596.7644653,636.1139526,2779927044,0,0,BNB,Binance Coin
07/11/2021,638.1860352,669.3458252,632.0792847,650.4540405,3017167868,0,0,BNB,Binance Coin
08/11/2021,650.4674072,655.7136841,632.6870728,654.3150024,2828112534,0,0,BNB,Binance Coin
09/11/2021,654.0003662,657.0405884,632.331665,635.1906128,2198989754,0,0,BNB,Binance Coin
10/11/2021,635.0383911,662.3065186,578.0742798,615.2780762,3653998344,0,0,BNB,Binance Coin
11/11/2021,615.4552002,634.8444214,606.4091797,629.892334,2341652507,0,0,BNB,Binance Coin
12/11/2021,629.1442261,634.5205688,604.1627197,626.6425171,2209163398,0,0,BNB,Binance Coin
13/11/2021,627.0795898,655.3208618,620.5878296,650.104126,2106170805,0,0,BNB,Binance Coin
14/11/2021,650.0622559,659.9926758,634.5494995,650.9180908,2101401990,0,0,BNB,Binance Coin
15/11/2021,650.9431152,660.0441895,631.9422607,633.048645,2146877925,0,0,BNB,Binance Coin
16/11/2021,634.9476318,635.260376,574.1801147,589.822876,3772957260,0,0,BNB,Binance Coin
17/11/2021,589.328064,593.1080933,554.3214111,578.0927734,2704847734,0,0,BNB,Binance Coin
18/11/2021,578.0348511,587.9127197,518.4230957,532.2376099,2917116815,0,0,BNB,Binance Coin
19/11/2021,531.505127,585.8994751,525.2415161,581.5308228,2481119529,0,0,BNB,Binance Coin
